line_global,folio_id,section_label,visual_category,line_in_folio,token_count,paragraph_initial_line,raw_line_tag,tokens
4620,f107r,recipes_stars,recipes_stars,45,10,False,"f107r.45,+P0",podky chedy qockhy qokeedy qokokil chees opal kaiin otaiin otaram
4621,f107r,recipes_stars,recipes_stars,46,12,False,"f107r.46,+P0",sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal
4622,f107r,recipes_stars,recipes_stars,47,5,False,"f107r.47,+P0",okain cheey lol loeey iinal
4623,f107r,recipes_stars,recipes_stars,48,12,False,"f107r.48,+P0",fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om
4624,f107r,recipes_stars,recipes_stars,49,9,False,"f107r.49,+P0",alain chkain okair chtl lkaiin okair chtl ra ty
4625,f107r,recipes_stars,recipes_stars,50,12,False,"f107r.50,+P0",chain al lkeey chol taidy qotaiin taiin lkl lfchal pchdy pal tar
4626,f107r,recipes_stars,recipes_stars,51,11,False,"f107r.51,+P0",sar ain chol ol cheey otal otal ol otchy qoky otaily
4627,f107v,recipes_stars,recipes_stars,1,12,True,"f107v.1,@P0",kaisar olkeeey otalkchy lkaiin ot dy qokair lkal chey chody otal cheey
4628,f107v,recipes_stars,recipes_stars,2,13,False,"f107v.2,+P0",daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
4629,f107v,recipes_stars,recipes_stars,3,13,False,"f107v.3,+P0",sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody
4630,f107v,recipes_stars,recipes_stars,4,7,False,"f107v.4,+P0",dain cheky okechy qokain shocthy otaiin alkaiin
4631,f107v,recipes_stars,recipes_stars,5,11,False,"f107v.5,+P0",tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil
4632,f107v,recipes_stars,recipes_stars,6,11,False,"f107v.6,+P0",paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy
4633,f107v,recipes_stars,recipes_stars,7,4,False,"f107v.7,+P0",taiin cheockhy chain qokain
4634,f107v,recipes_stars,recipes_stars,8,9,False,"f107v.8,+P0",polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam
4635,f107v,recipes_stars,recipes_stars,9,11,False,"f107v.9,+P0",saiin shey kedy qokain qokedy qokaiin lkaiin qoky lkal tar aty
4636,f107v,recipes_stars,recipes_stars,10,7,False,"f107v.10,+P0",shodaiin shey qokair qokaiin chokedy tain shedy
4637,f107v,recipes_stars,recipes_stars,11,10,False,"f107v.11,+P0",tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy
4638,f107v,recipes_stars,recipes_stars,12,11,False,"f107v.12,+P0",qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam
4639,f107v,recipes_stars,recipes_stars,13,10,False,"f107v.13,+P0",ycheey qokain ockheody qokair otal qokaiin otal sho qokaiin dalam
4640,f107v,recipes_stars,recipes_stars,14,10,False,"f107v.14,+P0",daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal
4641,f107v,recipes_stars,recipes_stars,15,9,False,"f107v.15,+P0",solain qokal okeey lkaiin okain chkal otain chcthy tarairy
4642,f107v,recipes_stars,recipes_stars,16,10,False,"f107v.16,+P0",parair okal opchol okal opaiin otedy qokeody tolkol lkar aiiraly
4643,f107v,recipes_stars,recipes_stars,17,11,False,"f107v.17,+P0",saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam
4644,f107v,recipes_stars,recipes_stars,18,10,False,"f107v.18,+P0",qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal
4645,f107v,recipes_stars,recipes_stars,19,6,False,"f107v.19,+P0",soral olaiin chor okaiin chkain okaiin
4646,f107v,recipes_stars,recipes_stars,20,10,False,"f107v.20,+P0",palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam
4647,f107v,recipes_stars,recipes_stars,21,12,False,"f107v.21,+P0",taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal
4648,f107v,recipes_stars,recipes_stars,22,6,False,"f107v.22,+P0",dar alol olaiin olkal chol chdar
4649,f107v,recipes_stars,recipes_stars,23,10,False,"f107v.23,+P0",palchar ar akaiiky char raikchy opchain opalkar otal otar alky
4650,f107v,recipes_stars,recipes_stars,24,5,False,"f107v.24,+P0",dain olaiin chol olkain lkaiin
4651,f107v,recipes_stars,recipes_stars,25,12,False,"f107v.25,+P0",kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey ra
4652,f107v,recipes_stars,recipes_stars,26,11,False,"f107v.26,+P0",oraiin sheor qokain cheody qokain otal okaiin olkeeo ar al oldy
4653,f107v,recipes_stars,recipes_stars,27,11,False,"f107v.27,+P0",dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam
4654,f107v,recipes_stars,recipes_stars,28,4,False,"f107v.28,+P0",cheor cheol lcheedy raraiin
4655,f107v,recipes_stars,recipes_stars,29,8,False,"f107v.29,+P0",tolkeeedy okeol cheody qokeey qokchedy qotyshey lty ltam
4656,f107v,recipes_stars,recipes_stars,30,11,False,"f107v.30,+P0",okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky
4657,f107v,recipes_stars,recipes_stars,31,8,False,"f107v.31,+P0",sokod chey lkaiin chedy qe okeody qokeedy rary
4658,f107v,recipes_stars,recipes_stars,32,9,False,"f107v.32,+P0",tay oaiin okeeody okaiin otaiin otchey qokaiin otedy qokam
4659,f107v,recipes_stars,recipes_stars,33,10,False,"f107v.33,+P0",orain chol qodaiin odain aiin okain chkaly raiin kaiin aldy
4660,f107v,recipes_stars,recipes_stars,34,6,False,"f107v.34,+P0",dyair chey lkchy lchedy raiin sheey
4661,f107v,recipes_stars,recipes_stars,35,10,False,"f107v.35,+P0",polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol
4662,f107v,recipes_stars,recipes_stars,36,10,False,"f107v.36,+P0",tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain
4663,f107v,recipes_stars,recipes_stars,37,10,False,"f107v.37,+P0",poraiin kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary
4664,f107v,recipes_stars,recipes_stars,38,9,False,"f107v.38,+P0",dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain
4665,f107v,recipes_stars,recipes_stars,39,9,False,"f107v.39,+P0",okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin
4666,f107v,recipes_stars,recipes_stars,40,6,False,"f107v.40,+P0",chokeey qokey qokaiii lor aiin aiily
4667,f107v,recipes_stars,recipes_stars,41,11,False,"f107v.41,+P0",pokar ar keey okeeo cheey qokchey oteey lkeeo lkeedy qokeey lkain
4668,f107v,recipes_stars,recipes_stars,42,4,False,"f107v.42,+P0",or ain oloeeey qokain
4669,f107v,recipes_stars,recipes_stars,43,11,False,"f107v.43,+P0",pol keeeo kaii qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly
4670,f107v,recipes_stars,recipes_stars,44,5,False,"f107v.44,+P0",kaich air arody qokeey qokeey
4671,f107v,recipes_stars,recipes_stars,45,10,False,"f107v.45,+P0",porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al
4672,f107v,recipes_stars,recipes_stars,46,10,False,"f107v.46,+P0",soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain
4673,f107v,recipes_stars,recipes_stars,47,9,False,"f107v.47,+P0",cheey qokeey okeoteey qokey qokey qokeey daiin okeey odain
4674,f107v,recipes_stars,recipes_stars,48,10,False,"f107v.48,+P0",oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal
4675,f107v,recipes_stars,recipes_stars,49,7,False,"f107v.49,+P0",ycheosaiin oekey chey qokeey cheey dy qoy
4676,f108r,recipes_stars,recipes_stars,1,11,True,"f108r.1,@P0",teodeeor qopchety okeeoly okchdpchy toda opar yo lpair ody otedy kedydy
4677,f108r,recipes_stars,recipes_stars,2,11,False,"f108r.2,+P0",qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody
4678,f108r,recipes_stars,recipes_stars,3,10,False,"f108r.3,+P0",cheodchy qote okedy oteal lkedal okedy otedy okedal chckhedy chokedal
4679,f108r,recipes_stars,recipes_stars,4,6,False,"f108r.4,+P0",ychedaiin shky chdy oteeody chedor sheeky
4680,f108r,recipes_stars,recipes_stars,5,12,False,"f108r.5,+P0",tchokedy chey oteey okeey lked edy okche pchofar cheo pchedy qotedy otol
4681,f108r,recipes_stars,recipes_stars,6,12,False,"f108r.6,+P0",ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin
4682,f108r,recipes_stars,recipes_stars,7,11,False,"f108r.7,+P0",ok okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy
4683,f108r,recipes_stars,recipes_stars,8,12,False,"f108r.8,+P0",pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam
4684,f108r,recipes_stars,recipes_stars,9,12,False,"f108r.9,+P0",cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy
4685,f108r,recipes_stars,recipes_stars,10,10,False,"f108r.10,+P0",taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody
4686,f108r,recipes_stars,recipes_stars,11,12,False,"f108r.11,+P0",te deey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otalaiin oly
4687,f108r,recipes_stars,recipes_stars,12,11,False,"f108r.12,+P0",tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam
4688,f108r,recipes_stars,recipes_stars,13,5,False,"f108r.13,+P0",ykeey raiin ar ail odaiin
4689,f108r,recipes_stars,recipes_stars,14,11,False,"f108r.14,+P0",polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod
4690,f108r,recipes_stars,recipes_stars,15,10,False,"f108r.15,+P0",orain cheey chey qokeey chedy okchedy qoeedy qockhey iirain okain
4691,f108r,recipes_stars,recipes_stars,16,6,False,"f108r.16,+P0",sa olkaiin chckhy daiin dal daiin
4692,f108r,recipes_stars,recipes_stars,17,10,False,"f108r.17,+P0",fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam
4693,f108r,recipes_stars,recipes_stars,18,10,False,"f108r.18,+P0",okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo chedl
4694,f108r,recipes_stars,recipes_stars,19,11,False,"f108r.19,+P0",dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om
4695,f108r,recipes_stars,recipes_stars,20,6,False,"f108r.20,+P0",dain chey qokeedy cholcheey dalkar okedy
4696,f108r,recipes_stars,recipes_stars,21,9,False,"f108r.21,+P0",qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam
4697,f108r,recipes_stars,recipes_stars,22,12,False,"f108r.22,+P0",dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam
4698,f108r,recipes_stars,recipes_stars,23,4,False,"f108r.23,+P0",ykeol chey okain charain
4699,f108r,recipes_stars,recipes_stars,24,11,False,"f108r.24,+P0",folaiin qokal lkedy qotedy qoked qotedy okal chdar al char aiin
4700,f108r,recipes_stars,recipes_stars,25,13,False,"f108r.25,+P0",cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al
4701,f108r,recipes_stars,recipes_stars,26,11,False,"f108r.26,+P0",dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy
4702,f108r,recipes_stars,recipes_stars,27,10,False,"f108r.27,+P0",ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy
4703,f108r,recipes_stars,recipes_stars,28,5,False,"f108r.28,+P0",sain arolkeey qoal olkedy okaiin
4704,f108r,recipes_stars,recipes_stars,29,9,False,"f108r.29,+P0",polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam
4705,f108r,recipes_stars,recipes_stars,30,7,False,"f108r.30,+P0",ykeol chedal chokedy qokedy okchedy saiin alkan
4706,f108r,recipes_stars,recipes_stars,31,10,False,"f108r.31,+P0",keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal
4707,f108r,recipes_stars,recipes_stars,32,12,False,"f108r.32,+P0",ykedar chedy qokey lkeedy otedy kedy otedy otal shol alodar or alold
4708,f108r,recipes_stars,recipes_stars,33,10,False,"f108r.33,+P0",solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar
4709,f108r,recipes_stars,recipes_stars,34,4,False,"f108r.34,+P0",ycheol chckhy qokedy okain
4710,f108r,recipes_stars,recipes_stars,35,10,False,"f108r.35,+P0",pychory opchey lkeol chdar shedy qofchdy opalal cheedy qokalchdy opchdy
4711,f108r,recipes_stars,recipes_stars,36,9,False,"f108r.36,+P0",okechy okeol okeedy cheedar okedy qotal chdy chedal chedy
4712,f108r,recipes_stars,recipes_stars,37,12,False,"f108r.37,+P0",tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram
4713,f108r,recipes_stars,recipes_stars,38,6,False,"f108r.38,+P0",dcheeody cheedy qokeedy otedy qeeey chey
4714,f108r,recipes_stars,recipes_stars,39,11,False,"f108r.39,+P0",poro tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy
4715,f108r,recipes_stars,recipes_stars,40,11,False,"f108r.40,+P0",okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom
4716,f108r,recipes_stars,recipes_stars,41,10,False,"f108r.41,+P0",sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky
4717,f108r,recipes_stars,recipes_stars,42,10,False,"f108r.42,+P0",okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals
4718,f108r,recipes_stars,recipes_stars,43,11,False,"f108r.43,+P0",olke okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam
4719,f108r,recipes_stars,recipes_stars,44,6,False,"f108r.44,+P0",ychey chey okar charam otam cheody
4720,f108r,recipes_stars,recipes_stars,45,11,False,"f108r.45,+P0",dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal
4721,f108r,recipes_stars,recipes_stars,46,10,False,"f108r.46,+P0",yteedy qokeed qokey otedy okedy qokaiin cheodar cheey qokedy al
4722,f108r,recipes_stars,recipes_stars,47,11,False,"f108r.47,+P0",yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam
4723,f108r,recipes_stars,recipes_stars,48,11,False,"f108r.48,+P0",pcheedy qokeo okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy
4724,f108r,recipes_stars,recipes_stars,49,10,False,"f108r.49,+P0",oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy
4725,f108r,recipes_stars,recipes_stars,50,10,False,"f108r.50,+P0",qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam
4726,f108v,recipes_stars,recipes_stars,1,12,True,"f108v.1,@P0",pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol
4727,f108v,recipes_stars,recipes_stars,2,11,False,"f108v.2,+P0",daiin shal qokedy qoee okain oteey checkhy lkeedy qokeedar araiin okam
4728,f108v,recipes_stars,recipes_stars,3,10,False,"f108v.3,+P0",ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol
4729,f108v,recipes_stars,recipes_stars,4,8,False,"f108v.4,+P0",dchedy shedy qokeed qoteedy qoteedy arain al keedy
4730,f108v,recipes_stars,recipes_stars,5,10,False,"f108v.5,+P0",polaiin okedain okal otchedy qokeedy raraiin keedy qokar qokal dam
4731,f108v,recipes_stars,recipes_stars,6,10,False,"f108v.6,+P0",oeeedain chey lokeey lchedy loety qokeedy qokeey qokar okeedy kedarxy
4732,f108v,recipes_stars,recipes_stars,7,11,False,"f108v.7,+P0",pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey aiin am
4733,f108v,recipes_stars,recipes_stars,8,10,False,"f108v.8,+P0",ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty
4734,f108v,recipes_stars,recipes_stars,9,11,False,"f108v.9,+P0",qokeeo dar chedam chlal okaldain sheed lchedy keedy ched kel cthdy
4735,f108v,recipes_stars,recipes_stars,10,11,False,"f108v.10,+P0",ol cheey leedaiin shckhaiin okeal okar aralor om shee ka chectham
4736,f108v,recipes_stars,recipes_stars,11,12,False,"f108v.11,+P0",sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy dy
4737,f108v,recipes_stars,recipes_stars,12,12,False,"f108v.12,+P0",tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam
4738,f108v,recipes_stars,recipes_stars,13,11,False,"f108v.13,+P0",daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain ald
4739,f108v,recipes_stars,recipes_stars,14,8,False,"f108v.14,+P0",qokeey lo aiin chey keear ral olaiin chedy
4740,f108v,recipes_stars,recipes_stars,15,10,False,"f108v.15,+P0",pcheor okear sheey qokeey ykeealkey ar aiin opsholal shedy ofaramoty
4741,f108v,recipes_stars,recipes_stars,16,11,False,"f108v.16,+P0",okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu
4742,f108v,recipes_stars,recipes_stars,17,11,False,"f108v.17,+P0",qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram
4743,f108v,recipes_stars,recipes_stars,18,12,False,"f108v.18,+P0",okeey keedy okeal okey cheykedy qoeedy lo rair cheey ol aiin am
4744,f108v,recipes_stars,recipes_stars,19,3,False,"f108v.19,+P0",qokeeol olcheeey lcheam
4745,f108v,recipes_stars,recipes_stars,20,10,False,"f108v.20,+P0",polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey aiin ol
4746,f108v,recipes_stars,recipes_stars,21,12,False,"f108v.21,+P0",daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod
4747,f108v,recipes_stars,recipes_stars,22,13,False,"f108v.22,+P0",daiin shey sheey dain alsar sheeo lkain shey cheee aiin oloeeedy otaiin al
4748,f108v,recipes_stars,recipes_stars,23,11,False,"f108v.23,+P0",qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy
4749,f108v,recipes_stars,recipes_stars,24,11,False,"f108v.24,+P0",daiin chekeek checkhy ol ain odar sheey daiin tchar okeedaiin oram
4750,f108v,recipes_stars,recipes_stars,25,12,False,"f108v.25,+P0",sheeol okeey kaiin okaiin ol lchey ctheo aiin cheey qokeey qokeeaiin al
4751,f108v,recipes_stars,recipes_stars,26,14,False,"f108v.26,+P0",sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls
4752,f108v,recipes_stars,recipes_stars,27,12,False,"f108v.27,+P0",sal lcheal lkeeey okar ar ain olcheees cheal okaiin ykar al okalam
4753,f108v,recipes_stars,recipes_stars,28,14,False,"f108v.28,+P0",paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al
4754,f108v,recipes_stars,recipes_stars,29,6,False,"f108v.29,+P0",dar chey cheol chedeey qokeedy chea
4755,f108v,recipes_stars,recipes_stars,30,11,False,"f108v.30,+P0",polshedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy
4756,f108v,recipes_stars,recipes_stars,31,11,False,"f108v.31,+P0",ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea kam
4757,f108v,recipes_stars,recipes_stars,32,10,False,"f108v.32,+P0",dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam
4758,f108v,recipes_stars,recipes_stars,33,12,False,"f108v.33,+P0",sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy
4759,f108v,recipes_stars,recipes_stars,34,10,False,"f108v.34,+P0",tolshey ochey qokeey qotedy chot qokey cholkeedy lkedy lchedy qokeey
4760,f108v,recipes_stars,recipes_stars,35,10,False,"f108v.35,+P0",daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam
4761,f108v,recipes_stars,recipes_stars,36,12,False,"f108v.36,+P0",daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys
4762,f108v,recipes_stars,recipes_stars,37,11,False,"f108v.37,+P0",sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam
4763,f108v,recipes_stars,recipes_stars,38,10,False,"f108v.38,+P0",dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam
4764,f108v,recipes_stars,recipes_stars,39,13,False,"f108v.39,+P0",sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
4765,f108v,recipes_stars,recipes_stars,40,10,False,"f108v.40,+P0",daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
4766,f108v,recipes_stars,recipes_stars,41,11,False,"f108v.41,+P0",dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin
4767,f108v,recipes_stars,recipes_stars,42,10,False,"f108v.42,+P0",ycheain chey lcheal ykeey qolcheedy qokeedy okeedy qokey qokeedy qoteedy
4768,f108v,recipes_stars,recipes_stars,43,9,False,"f108v.43,+P0",shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam
4769,f108v,recipes_stars,recipes_stars,44,13,False,"f108v.44,+P0",shey qol lchey shey qoke shey qokeey lsheey oteey sheey qol cheekeey lchg
4770,f108v,recipes_stars,recipes_stars,45,11,False,"f108v.45,+P0",sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral
4771,f108v,recipes_stars,recipes_stars,46,11,False,"f108v.46,+P0",saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral
4772,f108v,recipes_stars,recipes_stars,47,10,False,"f108v.47,+P0",ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy
4773,f108v,recipes_stars,recipes_stars,48,12,False,"f108v.48,+P0",da al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy
4774,f108v,recipes_stars,recipes_stars,49,12,False,"f108v.49,+P0",saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam
4775,f108v,recipes_stars,recipes_stars,50,12,False,"f108v.50,+P0",dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey
4776,f108v,recipes_stars,recipes_stars,51,11,False,"f108v.51,+P0",ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar
4777,f108v,recipes_stars,recipes_stars,52,11,False,"f108v.52,+P0",saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
4778,f108v,recipes_stars,recipes_stars,53,5,False,"f108v.53,+Pr",olchar ol chedy lshy otedy
4779,f111r,recipes_stars,recipes_stars,1,11,True,"f111r.1,@P0",kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey
